RecordID,Tweet Date,Tweet Time,Daypart,Category,Topic,State,Region,Gender,Retweet Count
303,2014-12-28,17:43:00,Early Evening,Humor,Humor about Recreation and Leisure Resolutions,California,West,Male,0
304,2014-12-28,18:08:00,Evening,Time Management/Organization,Clean something,California,West,Female,0
305,2014-12-28,18:09:00,Evening,Personal Growth,Be more positive,California,West,Female,0
306,2014-12-28,18:34:00,Evening,Personal Growth,Be More Confident,California,West,Female,0
307,2014-12-28,18:37:00,Evening,Personal Growth,Appreciate what I have,California,West,Female,0
308,2014-12-28,19:29:00,Evening,Personal Growth,Use less social media,California,West,Female,0
309,2014-12-28,20:33:00,Evening,Health & Fitness,Eat healthier,California,West,Female,0
310,2014-12-28,20:39:00,Evening,Personal Growth,Have more patience,California,West,Female,0
311,2014-12-28,20:45:00,Evening,Personal Growth,Be more positive,California,West,Male,0
312,2014-12-28,21:09:00,Night,Personal Growth,Improve my attitude,California,West,Male,0
313,2014-12-28,21:13:00,Night,Humor,Humor about New Years,California,West,Male,0
314,2014-12-28,21:22:00,Night,Personal Growth,Get a tattoo,California,West,Male,0
315,2014-12-28,21:44:00,Night,Family/Friends/Relationships,Be better at keeping in touch with loved ones or friends,California,West,Male,0
316,2014-12-29,00:49:00,Late Night,Recreation & Leisure,Spend more time on my hobby,California,West,Female,0
317,2014-12-29,00:50:00,Late Night,Career,Other,California,West,Female,0
318,2014-12-29,00:50:00,Late Night,Recreation & Leisure,Spend more time on my hobby,California,West,Female,0
319,2014-12-29,04:52:00,Late Night,Health & Fitness,Go to the gym more,California,West,Female,0
320,2014-12-29,08:04:00,Early Morning,Recreation & Leisure,Go to Europe,California,West,Male,0
321,2014-12-29,08:25:00,Early Morning,Personal Growth,Improve my attitude,California,West,Male,0
322,2014-12-29,08:26:00,Early Morning,Personal Growth,Improve my attitude,California,West,Male,0
323,2014-12-29,09:03:00,Morning,Personal Growth,Improve my attitude,California,West,Female,0
324,2014-12-29,09:18:00,Morning,Recreation & Leisure,Other,California,West,Male,0
325,2014-12-29,09:45:00,Morning,Personal Growth,Improve my attitude,California,West,Female,0
326,2014-12-29,09:46:00,Morning,Personal Growth,Acheive My Goals,California,West,Male,0
327,2014-12-29,09:59:00,Morning,Career,Ask for a raise,California,West,Male,0
328,2014-12-29,10:05:00,Morning,Humor,Humor about Personal Growth and Interests Resolutions,California,West,Male,0
329,2014-12-29,10:43:00,Morning,Health & Fitness,Lose weight,California,West,Female,0
330,2014-12-29,11:26:00,Morning,Personal Growth,Be more positive,California,West,Female,0
331,2014-12-29,11:27:00,Morning,Family/Friends/Relationships,Have a baby,California,West,Female,0
332,2014-12-29,11:29:00,Morning,Finance,Invest for retirement,California,West,Female,0
333,2014-12-29,11:30:00,Morning,Recreation & Leisure,Other,California,West,Female,0
334,2014-12-29,11:31:00,Morning,Personal Growth,Get a tattoo,California,West,Female,0
335,2014-12-29,11:33:00,Morning,Finance,Other,California,West,Female,0
336,2014-12-29,11:39:00,Morning,Personal Growth,Try new things,California,West,Female,0
337,2014-12-29,11:54:00,Morning,Personal Growth,Be more positive,California,West,Male,0
338,2014-12-29,12:02:00,Afternoon,Humor,Humor about not Resolutions in general,California,West,Male,0
339,2014-12-29,12:13:00,Afternoon,Humor,Humor about New Years,California,West,Male,0
340,2014-12-29,12:24:00,Afternoon,Personal Growth,Use more social media,California,West,Female,0
341,2014-12-29,12:39:00,Afternoon,Personal Growth,Be more positive,California,West,Female,0
342,2014-12-29,12:46:00,Afternoon,Humor,Humor about not Resolutions in general,California,West,Female,0
343,2014-12-29,12:56:00,Afternoon,Education/Training,Learn a new skill,California,West,Female,0
344,2014-12-29,13:11:00,Afternoon,Recreation & Leisure,Other,California,West,Male,0
345,2014-12-29,13:17:00,Afternoon,Time Management/Organization,Re-organize,California,West,Female,0
346,2014-12-29,13:22:00,Afternoon,Health & Fitness,Quit smoking,California,West,Male,0
347,2014-12-29,13:57:00,Afternoon,Health & Fitness,Improve my body,California,West,Female,0
348,2014-12-29,14:04:00,Afternoon,Health & Fitness,Improve my body,California,West,Male,0
349,2014-12-29,14:05:00,Afternoon,Personal Growth,Be more positive,California,West,Male,0
350,2014-12-29,14:08:00,Afternoon,Recreation & Leisure,Spend more time on my hobby,California,West,Female,0
351,2014-12-29,14:42:00,Afternoon,Health & Fitness,Eat Less Sugar,California,West,Male,0
352,2014-12-29,16:02:00,Early Evening,Personal Growth,Appreciate what I have,California,West,Female,0
353,2014-12-29,16:03:00,Early Evening,Recreation & Leisure,Go to Europe,California,West,Male,0
354,2014-12-29,16:53:00,Early Evening,Health & Fitness,Go to the gym more,California,West,Female,0
355,2014-12-29,17:12:00,Early Evening,Family/Friends/Relationships,Spend more time with significant other,California,West,Female,0
356,2014-12-29,17:23:00,Early Evening,Health & Fitness,Excersize More,California,West,Male,0
357,2014-12-29,17:24:00,Early Evening,Family/Friends/Relationships,Other,California,West,Female,0
358,2014-12-29,17:27:00,Early Evening,Health & Fitness,Quit smoking,California,West,Male,0
359,2014-12-29,17:43:00,Early Evening,Philanthropic,Spread Peace,California,West,Male,0
360,2014-12-29,17:54:00,Early Evening,Humor,Humor about Health and Fitness Resolutions,California,West,Female,0
361,2014-12-29,17:59:00,Early Evening,Personal Growth,Get a tattoo,California,West,Female,0
362,2014-12-29,18:07:00,Evening,Humor,Humor about not Resolutions in general,California,West,Female,0
363,2014-12-29,18:23:00,Evening,Finance,Save money,California,West,Female,0
364,2014-12-29,18:26:00,Evening,Philanthropic,Other,California,West,Male,0
365,2014-12-29,18:32:00,Evening,Health & Fitness,Set up a home gym,California,West,Male,0
366,2014-12-29,19:00:00,Evening,Humor,Humor about Time Management/Organization Resolutions,California,West,Male,0
367,2014-12-29,19:59:00,Evening,Personal Growth,Read more books,California,West,Female,0
368,2014-12-29,21:01:00,Night,Personal Growth,Watch less TV,California,West,Male,0
369,2014-12-29,22:50:00,Night,Humor,Humor about New Years,California,West,Male,0
370,2014-12-29,23:51:00,Night,Personal Growth,Be more positive,California,West,Female,0
371,2014-12-30,00:18:00,Late Night,Personal Growth,Acheive My Goals,California,West,Female,0
372,2014-12-30,00:19:00,Late Night,Humor,Humor about New Years,California,West,Female,0
373,2014-12-30,00:42:00,Late Night,Recreation & Leisure,Take a trip,California,West,Male,0
374,2014-12-30,01:39:00,Late Night,Personal Growth,Be more positive,California,West,Male,0
375,2014-12-30,02:24:00,Late Night,Personal Growth,Be more positive,California,West,Male,0
376,2014-12-30,03:47:00,Late Night,Personal Growth,Acheive My Goals,California,West,Female,0
377,2014-12-30,04:30:00,Late Night,Personal Growth,Be more positive,California,West,Female,0
378,2014-12-30,07:27:00,Early Morning,Personal Growth,Improve my attitude,California,West,Female,0
379,2014-12-30,07:41:00,Early Morning,Philanthropic,Donate more to charity,California,West,Female,0
380,2014-12-30,08:03:00,Early Morning,Health & Fitness,Lose weight,California,West,Male,0
381,2014-12-30,08:09:00,Early Morning,Personal Growth,Be more positive,California,West,Male,0
382,2014-12-30,08:36:00,Early Morning,Career,Make more money,California,West,Female,0
383,2014-12-30,08:40:00,Early Morning,Family/Friends/Relationships,Be better at keeping in touch with loved ones or friends,California,West,Female,0
384,2014-12-30,08:42:00,Early Morning,Humor,Humor about Family/Friends/Relationships Resolutions,California,West,Male,0
385,2014-12-30,08:45:00,Early Morning,Health & Fitness,Excersize More,California,West,Female,0
386,2014-12-30,09:05:00,Morning,Education/Training,Learn a new skill,California,West,Female,0
387,2014-12-30,09:28:00,Morning,Humor,Humor about Personal Growth and Interests Resolutions,California,West,Male,0
388,2014-12-30,09:32:00,Morning,Personal Growth,Focus on Religion and Faith,California,West,Male,0
389,2014-12-30,09:49:00,Morning,Personal Growth,Be more positive,California,West,Female,0
390,2014-12-30,10:01:00,Morning,Recreation & Leisure,Spend more time on my hobby,California,West,Female,0
391,2014-12-30,10:36:00,Morning,Education/Training,Improve Grades,California,West,Female,0
392,2014-12-30,10:44:00,Morning,Humor,Humor about Helping Others Resolutions,California,West,Male,0
393,2014-12-30,18:06:00,Evening,Humor,Humor about Health and Fitness Resolutions,California,West,Female,0
394,2014-12-30,18:10:00,Evening,Family/Friends/Relationships,Other,California,West,Male,0
395,2014-12-30,18:10:00,Evening,Humor,Humor about Helping Others Resolutions,California,West,Male,0
396,2014-12-30,18:10:00,Evening,Personal Growth,Other,California,West,Male,0
397,2014-12-30,18:11:00,Evening,Family/Friends/Relationships,Make new friends,California,West,Male,0
398,2014-12-30,18:11:00,Evening,Humor,Humor about not Resolutions in general,California,West,Male,0
399,2014-12-30,18:12:00,Evening,Recreation & Leisure,Other,California,West,Male,0
400,2014-12-30,18:13:00,Evening,Humor,Humor about Family/Friends/Relationships Resolutions,California,West,Male,0
401,2014-12-30,18:36:00,Evening,Personal Growth,Be more positive,California,West,Male,0
402,2014-12-30,18:57:00,Evening,Personal Growth,Be more positive,California,West,Male,0
403,2014-12-30,19:05:00,Evening,Health & Fitness,Eat healthier,California,West,Female,0
404,2014-12-30,19:05:00,Evening,Personal Growth,Be more positive,California,West,Male,0
405,2014-12-30,19:09:00,Evening,Health & Fitness,Other,California,West,Male,0
406,2014-12-30,19:26:00,Evening,Humor,Humor about Family/Friends/Relationships Resolutions,California,West,Male,0
407,2014-12-30,19:42:00,Evening,Humor,Humor about Family/Friends/Relationships Resolutions,California,West,Male,0
408,2014-12-30,19:46:00,Evening,Recreation & Leisure,Other,California,West,Female,0
409,2014-12-30,19:48:00,Evening,Family/Friends/Relationships,Spend more time with family,California,West,Male,0
410,2014-12-30,19:56:00,Evening,Education/Training,Learn a new language,California,West,Female,0
411,2014-12-30,20:07:00,Evening,Finance,Pay off bill(s),California,West,Female,0
412,2014-12-30,20:10:00,Evening,Finance,Save money,California,West,Female,0
413,2014-12-30,20:11:00,Evening,Personal Growth,Use less social media,California,West,Male,0
414,2014-12-30,20:14:00,Evening,Personal Growth,Be more positive,California,West,Female,0
415,2014-12-30,20:37:00,Evening,Personal Growth,Other,California,West,Male,0
416,2014-12-30,20:51:00,Evening,Health & Fitness,Improve my body,California,West,Male,0
417,2014-12-30,21:09:00,Night,Humor,Humor about New Years,California,West,Male,0
418,2014-12-30,21:22:00,Night,Personal Growth,Respect Others,California,West,Female,0
419,2014-12-30,21:32:00,Night,Personal Growth,Other,California,West,Female,0
420,2014-12-30,21:32:00,Night,Personal Growth,Improve my attitude,California,West,Female,3
421,2014-12-30,21:57:00,Night,Humor,Humor about not Keeping Resolutions,California,West,Female,0
422,2014-12-30,22:07:00,Night,Humor,Humor about Personal Growth and Interests Resolutions,California,West,Male,1
423,2014-12-30,22:13:00,Night,Health & Fitness,Improve my body,California,West,Male,0
424,2014-12-30,22:15:00,Night,Humor,Humor about New Years,California,West,Male,0
425,2014-12-30,22:20:00,Night,Health & Fitness,Other,California,West,Male,0
426,2014-12-30,22:46:00,Night,Personal Growth,Face Fears,California,West,Male,0
427,2014-12-30,22:50:00,Night,Personal Growth,Other,California,West,Female,0
428,2014-12-30,22:52:00,Night,Personal Growth,Improve my attitude,California,West,Female,0
429,2014-12-30,22:56:00,Night,Humor,Humor about Health and Fitness Resolutions,California,West,Male,0
430,2014-12-30,23:14:00,Night,Humor,Humor about Education/Training Resolutions,California,West,Male,0
431,2014-12-30,23:14:00,Night,Humor,Humor about Health and Fitness Resolutions,California,West,Female,0
432,2014-12-30,23:51:00,Night,Education/Training,Start Master?۪s program,California,West,Male,0
433,2014-12-31,00:12:00,Late Night,Time Management/Organization,Learn better time management practices,California,West,Male,0
434,2014-12-31,00:17:00,Late Night,Personal Growth,Get a tattoo,California,West,Male,0
435,2014-12-31,01:03:00,Late Night,Education/Training,Learn a new language,California,West,Female,0
436,2014-12-31,01:45:00,Late Night,Health & Fitness,Go to the gym more,California,West,Male,0
437,2014-12-31,03:02:00,Late Night,Health & Fitness,Stop/Quit Drinking,California,West,Male,0
438,2014-12-31,03:12:00,Late Night,Personal Growth,Be more positive,California,West,Female,0
439,2014-12-31,04:39:00,Late Night,Personal Growth,Be more positive,California,West,Male,0
440,2014-12-31,04:46:00,Late Night,Finance,Other,California,West,Female,0
441,2014-12-31,04:46:00,Late Night,Humor,Humor about Personal Growth and Interests Resolutions,California,West,Male,0
442,2014-12-31,04:55:00,Late Night,Recreation & Leisure,Go to Europe,California,West,Male,0
443,2014-12-31,05:09:00,Early Morning,Recreation & Leisure,Spend more time on my hobby,California,West,Male,0
444,2014-12-31,05:39:00,Early Morning,Career,Other,California,West,Male,0
445,2014-12-31,05:44:00,Early Morning,Health & Fitness,Other,California,West,Male,0
446,2014-12-31,06:49:00,Early Morning,Health & Fitness,Improve my body,California,West,Male,0
447,2014-12-31,06:54:00,Early Morning,Health & Fitness,Go gluten free,California,West,Female,0
448,2014-12-31,07:07:00,Early Morning,Personal Growth,Use less social media,California,West,Male,0
449,2014-12-31,07:15:00,Early Morning,Humor,Humor about not Keeping Resolutions,California,West,Male,0
450,2014-12-31,07:25:00,Early Morning,Humor,Humor about not Resolutions in general,California,West,Male,0
451,2014-12-31,07:35:00,Early Morning,Personal Growth,Improve my attitude,California,West,Male,0
452,2014-12-31,07:47:00,Early Morning,Personal Growth,Try new things,California,West,Female,0
453,2014-12-31,07:53:00,Early Morning,Personal Growth,Acheive My Goals,California,West,Male,0
454,2014-12-31,07:58:00,Early Morning,Recreation & Leisure,Spend more time outside,California,West,Male,0
455,2014-12-31,08:07:00,Early Morning,Personal Growth,Get my life together,California,West,Male,0
456,2014-12-31,08:08:00,Early Morning,Personal Growth,Improve my attitude,California,West,Female,0
457,2014-12-31,08:08:00,Early Morning,Personal Growth,Respect Others,California,West,Male,0
458,2014-12-31,08:09:00,Early Morning,Health & Fitness,Lose weight,California,West,Male,0
459,2014-12-31,08:09:00,Early Morning,Humor,Humor about not Resolutions in general,California,West,Female,0
460,2014-12-31,08:11:00,Early Morning,Humor,Humor about Recreation and Leisure Resolutions,California,West,Female,0
461,2014-12-31,08:15:00,Early Morning,Philanthropic,Donate more to charity,California,West,Female,0
462,2014-12-31,08:20:00,Early Morning,Personal Growth,Face Fears,California,West,Female,0
463,2014-12-31,08:25:00,Early Morning,Humor,Humor about New Years,California,West,Male,0
464,2014-12-31,08:40:00,Early Morning,Personal Growth,Other,California,West,Male,0
465,2014-12-31,08:44:00,Early Morning,Health & Fitness,Other,California,West,Female,0
466,2014-12-31,08:50:00,Early Morning,Humor,Humor about Health and Fitness Resolutions,California,West,Female,0
467,2014-12-31,08:55:00,Early Morning,Family/Friends/Relationships,Make more time for friends,California,West,Male,0
468,2014-12-31,09:00:00,Morning,Recreation & Leisure,Hike more,California,West,Female,0
469,2014-12-31,09:00:00,Morning,Family/Friends/Relationships,Other,California,West,Female,0
470,2014-12-31,09:07:00,Morning,Recreation & Leisure,Take more vacation,California,West,Male,0
471,2014-12-31,09:09:00,Morning,Humor,Humor about Recreation and Leisure Resolutions,California,West,Male,0
472,2014-12-31,09:19:00,Morning,Personal Growth,Improve my appearance,California,West,Female,0
473,2014-12-31,09:24:00,Morning,Humor,Humor about Helping Others Resolutions,California,West,Male,0
474,2014-12-31,09:32:00,Morning,Health & Fitness,Improve my body,California,West,Female,0
475,2014-12-31,09:40:00,Morning,Family/Friends/Relationships,Make more time for friends,California,West,Female,1
476,2014-12-31,09:41:00,Morning,Philanthropic,Volunteer more,California,West,Male,0
477,2014-12-31,09:49:00,Morning,Humor,Humor about not Resolutions in general,California,West,Female,0
478,2014-12-31,09:52:00,Morning,Recreation & Leisure,Spend more time on my hobby,California,West,Female,0
